Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Lpp	512.500000	732	188	527	603	0
Ciao3	512.500000	513	153	704	680	0
Brpf1	512.500000	651	157	898	344	0
3300002I08Rik	512.250000	560	0	792	697	0
Trcg1	512.000000	614	0	885	549	0
Stxbp5	512.000000	476	0	912	660	0
Slc25a14	512.000000	823	193	563	469	0
Lima1	512.000000	639	0	942	467	0
Oas1a	511.750000	467	0	685	895	0
Rrs1	511.250000	606	214	768	457	0
Adhfe1	511.250000	606	214	768	457	0
Chrac1	511.000000	1020	318	392	314	0
Pheta2	510.750000	505	0	1083	455	0
Naga	510.750000	505	0	1083	455	0
Dscc1	510.000000	752	123	811	354	0
Rab11a	509.500000	573	0	881	584	0
Pik3cg	509.000000	555	0	902	579	0
Cdc34	509.000000	1660	376	0	0	0
Telo2	508.750000	586	0	897	552	0
Spata33	508.750000	1770	265	0	0	0
Ptx4	508.750000	586	0	897	552	0
Chmp1a	508.750000	1770	265	0	0	0
Dcp2	508.500000	889	0	799	346	0
Mettl23	508.250000	1666	367	0	0	0
Vps8	508.000000	1598	225	209	0	0
Zfp1	507.250000	843	208	640	338	0
Mlkl	507.250000	414	0	968	647	0
Gatb	507.250000	542	0	947	540	0
Parp12	507.000000	658	0	908	462	0
Tmem156	506.500000	631	0	891	504	0
Tcp11l2	506.500000	755	0	1018	253	0
Nod2	506.500000	437	0	830	759	0
Snapc5	505.750000	605	0	900	518	0
Ybey	505.250000	707	0	1051	263	0
Mcm3ap	505.250000	707	0	1051	263	0
Gpbp1	505.250000	620	0	997	404	0
Slc17a9	505.000000	588	0	991	441	0
Gmppb	505.000000	750	0	824	446	0
Amigo3	505.000000	750	0	824	446	0
Mroh1	504.750000	1028	0	698	293	0
Zfp119b	504.500000	660	116	650	592	0
Rnf144b	504.500000	807	0	1053	158	0
Alpk1	504.250000	304	0	684	1029	0
Gale	504.000000	856	199	677	284	0
Fermt3	504.000000	424	0	648	944	0
Trub2	503.750000	414	0	928	673	0
Sergef	503.750000	1651	364	0	0	0
Bcdin3d	503.500000	1126	0	643	245	0
Zfp932	502.500000	149	0	1116	745	0
Dhx9	502.500000	1258	221	235	296	0
Atp6v0a2	502.250000	1079	163	421	346	0
Shb	502.000000	596	0	831	581	0
Nfkb2	502.000000	865	169	623	351	0
Zdhhc20	501.750000	698	0	883	426	0
Ccnt2	501.750000	1101	230	489	187	0
Dusp6	501.250000	1126	238	491	150	0
Wipf2	501.000000	1031	139	581	253	0
Txndc12	500.750000	909	0	611	483	0
Rrbp1	500.750000	424	0	831	748	0
Btf3l4	500.750000	909	0	611	483	0
Srrt	500.500000	581	0	827	594	0
Ube2h	500.250000	817	0	850	334	0
Pym1	500.250000	550	180	639	632	0
Dgka	500.250000	550	180	639	632	0
Srsf11	500.000000	811	209	691	289	0
Lrrc40	500.000000	811	209	691	289	0
Lrch4	500.000000	764	0	945	291	0
Fbxo24	500.000000	764	0	945	291	0
Stub1	499.750000	746	248	543	462	0
Jmjd8	499.750000	746	248	543	462	0
Fryl	499.750000	476	0	958	565	0
Arfip1	499.750000	1306	273	287	133	0
Zfp24	499.250000	1015	0	982	0	0
Usp20	499.250000	861	134	689	313	0
BC005624	499.250000	861	134	689	313	0
Ifngr2	499.000000	573	137	748	538	0
Ap3b1	499.000000	1499	277	220	0	0
Ubc	498.500000	716	190	763	325	0
Ppid	498.250000	551	0	715	727	0
Crnkl1	497.750000	609	0	772	610	0
Cfap61	497.750000	609	0	772	610	0
Mkrn1	497.500000	1493	277	220	0	0
Ndufa10	497.250000	591	144	785	469	0
Msh3	497.250000	315	0	583	1091	0
Dhfr	497.250000	315	0	583	1091	0
Zfp703	497.000000	645	0	843	500	0
Dctpp1	496.750000	595	0	932	460	0
Zswim6	496.250000	618	0	884	483	0
Zfp46	496.000000	705	0	841	438	0
Slc37a3	496.000000	571	0	1005	408	0
Skil	496.000000	501	0	917	566	0
Dusp3	496.000000	543	0	865	576	0
Cfap97d1	496.000000	543	0	865	576	0
Cdk10	496.000000	587	134	797	466	0
Itpa	495.500000	629	0	776	577	0
Ddrgk1	495.500000	629	0	776	577	0
Samsn1	495.250000	423	0	1006	552	0
Crcp	495.250000	1049	181	535	216	0
Asl	495.250000	1049	181	535	216	0
Uhrf2	494.750000	413	0	1079	487	0
Zswim8	494.500000	714	188	623	453	0
Zc3h15	494.500000	1676	302	0	0	0
Sorbs3	494.500000	473	0	888	617	0
Rel	494.500000	853	0	705	420	0
Nub1	494.500000	1029	164	547	238	0
Kat5	494.500000	1000	0	628	350	0
Chchd1	494.500000	714	188	623	453	0
Vps39	494.250000	593	0	903	481	0
Psmd11	494.250000	1188	352	437	0	0
Dhx36	494.250000	654	0	864	459	0
Cc2d1b	494.000000	729	0	910	337	0
Madcam1	493.750000	859	0	695	421	0
Pi4k2b	493.500000	614	0	701	659	0
Igbp1	493.500000	442	0	873	659	0
Ccdc14	493.250000	411	0	864	698	0
Zbtb5	493.000000	658	163	830	321	0
Cd274	493.000000	583	0	661	728	0
Fam161b	492.750000	497	0	1009	465	0
Coq6	492.750000	497	0	1009	465	0
Gm5544	492.250000	618	0	855	496	0
Anxa3	492.250000	408	0	986	575	0
Rnls	492.000000	884	159	532	393	0
Shprh	491.250000	1240	200	525	0	0
Zmynd12	490.750000	1073	171	493	226	0
Tcta	490.750000	625	0	925	413	0
Rhoa	490.750000	625	0	925	413	0
Ppcs	490.750000	1073	171	493	226	0
Ndufa12	490.750000	739	0	937	287	0
Galnt6	490.750000	484	0	878	601	0
Dnpep	490.750000	1107	0	856	0	0
Pank3	490.500000	749	0	866	347	0
Lysmd4	490.000000	799	0	891	270	0
Exoc7	490.000000	998	161	801	0	0
Etv6	490.000000	1211	189	560	0	0
Slirp	488.750000	481	0	737	737	0
Slc20a1	488.750000	562	0	888	505	0
Nrp	488.750000	481	0	737	737	0
Alkbh1	488.750000	481	0	737	737	0
Rcc2	488.500000	573	0	1080	301	0
Eri1	488.500000	912	224	643	175	0
Ndst1	488.250000	519	0	971	463	0
Atp8b4	487.750000	566	0	832	553	0
Zdhhc3	487.500000	889	155	508	398	0
Ugp2	487.500000	1469	177	304	0	0
Exosc7	487.500000	889	155	508	398	0
Gprasp1	487.250000	397	0	943	609	0
Fancf	487.250000	1052	0	897	0	0
Armcx5	487.250000	397	0	943	609	0
Pclaf	487.000000	936	0	771	241	0
Ncoa4	487.000000	523	0	789	636	0
Fam160b2	487.000000	475	0	725	748	0
Pikfyve	486.750000	900	0	714	333	0
Nudt1	486.750000	727	0	840	380	0
Idh1	486.750000	900	0	714	333	0
Anxa4	486.750000	785	0	825	337	0
Usp19	486.500000	597	196	817	336	0
Dhodh	486.500000	609	0	856	481	0
Tubb4b	486.000000	435	0	1047	462	0
Lyzl4	486.000000	874	0	1070	0	0
H2-K1	486.000000	517	0	986	441	0
Smg8	485.750000	645	0	723	575	0
Ufl1	485.500000	635	0	801	506	0
Rnf149	485.500000	508	0	657	777	0
Leng1	485.250000	624	104	765	448	0
Akt1s1	485.000000	584	161	688	507	0
Ercc6l2	484.500000	967	114	549	308	0
Zfp938	484.250000	512	0	761	664	0
Plaa	484.250000	851	181	576	329	0
Map3k8	484.000000	776	0	937	223	0
Bmp2	484.000000	423	0	739	774	0
Twnk	483.750000	921	203	595	216	0
Mrpl43	483.750000	921	203	595	216	0
Lrp10	483.750000	650	0	818	467	0
Nabp2	483.500000	867	237	522	308	0
Ndufa2	483.250000	533	0	1043	357	0
Ik	483.250000	533	0	1043	357	0
Spata13	483.000000	516	0	925	491	0
Taf1	482.750000	519	0	742	670	0
H2-Ea	482.750000	665	0	751	515	0
Gnpat	482.750000	1200	163	438	130	0
2810004N23Rik	482.750000	1200	163	438	130	0
2310039H08Rik	482.750000	542	0	801	588	0
Tbc1d8b	482.500000	338	0	947	645	0
Rsph3b	482.500000	1321	138	471	0	0
Umps	482.250000	693	0	750	486	0
Zfp729b	482.000000	545	0	890	493	0
Scgb1a1	481.750000	752	0	892	283	0
Kcnip3	481.500000	468	0	919	539	0
Tstd2	481.250000	1004	0	446	475	0
Ncbp1	481.250000	1004	0	446	475	0
Glrp1	481.000000	310	0	665	949	0
Cdc37l1	480.750000	1146	0	572	205	0
Ybx1	480.500000	680	0	736	506	0
Sec24a	480.000000	1148	161	389	222	0
Gramd1a	480.000000	586	0	689	645	0
Midn	479.750000	639	0	857	423	0
Man2a2	479.750000	526	0	886	507	0
Plpp6	479.500000	1126	0	514	278	0
4430402I18Rik	479.500000	1126	0	514	278	0
Amer1	479.250000	574	0	789	554	0
Efhd2	479.000000	461	0	953	502	0
Ythdf2	478.750000	922	0	755	238	0
Usp4	478.750000	778	0	625	512	0
Sumo1	478.750000	556	0	903	456	0
Ogt	478.750000	405	0	770	740	0
Khk	478.750000	610	0	862	443	0
Emilin1	478.750000	610	0	862	443	0
Ube2q1	478.250000	1533	203	177	0	0
Mospd2	478.250000	534	0	933	446	0
Fancb	478.250000	534	0	933	446	0
Stk38l	478.000000	641	0	756	515	0
Spg7	478.000000	480	0	927	505	0
Rara	478.000000	444	0	849	619	0
Pdcd6	478.000000	933	164	815	0	0
Ikbke	478.000000	574	0	594	744	0
Rnpep	477.500000	581	0	770	559	0
Zc4h2	477.000000	458	0	958	492	0
Rps27a	477.000000	580	0	792	536	0
Clhc1	477.000000	580	0	792	536	0
Fam151b	476.750000	462	0	828	617	0
Comtd1	476.750000	675	96	764	372	0
A430057M04Rik	476.750000	675	96	764	372	0
Zfp202	476.500000	468	0	636	802	0
Sdcbp2	476.500000	592	0	909	405	0
Nr1d1	476.500000	1043	189	674	0	0
Mtmr6	476.500000	925	265	554	162	0
Stat3	476.250000	602	0	846	457	0
Coq10a	476.250000	808	0	975	122	0
Ankrd52	476.250000	808	0	975	122	0
1600014C10Rik	476.250000	1073	196	400	236	0
Nlrp1b	476.000000	626	0	840	438	0
Dpysl2	476.000000	496	0	540	868	0
Zfp322a	475.750000	1017	126	577	183	0
Zfp628	475.250000	661	0	734	506	0
Trim14	475.250000	405	0	845	651	0
Synj1	475.000000	1222	270	246	162	0
Mgat4b	475.000000	584	0	897	419	0
Hmgxb3	475.000000	823	191	632	254	0
1810058I24Rik	474.750000	1420	156	323	0	0
Rpsa	474.500000	1017	134	634	113	0
Gab2	474.500000	569	0	817	512	0
Ncapg	473.500000	752	0	881	261	0
Mrpl33	473.500000	835	0	669	390	0
G2e3	472.500000	1455	307	128	0	0
Ccdc150	472.250000	703	0	751	435	0
Rock2	472.000000	679	0	892	317	0
Jpt1	472.000000	513	0	767	608	0
Ccdc54	471.750000	521	0	920	446	0
Atg5	471.750000	1615	272	0	0	0
Tmem104	471.500000	818	132	608	328	0
Rgs14	471.500000	487	0	890	509	0
Ppp1r12c	471.500000	470	0	867	549	0
Nat9	471.500000	818	132	608	328	0
Gatad2b	471.250000	542	0	742	601	0
Taf10	470.500000	824	192	527	339	0
Ep400	470.500000	1417	243	222	0	0
Srsf4	470.000000	1199	183	326	172	0
Poln	470.000000	679	0	824	377	0
Haus3	470.000000	679	0	824	377	0
Gpd2	470.000000	1539	158	183	0	0
Stil	469.750000	506	0	940	433	0
Hpgds	469.500000	523	0	1081	274	0
Tcirg1	469.250000	364	0	513	1000	0
Mrtfa	469.250000	605	0	934	338	0
Zfp672	469.000000	392	0	770	714	0
Sh3bp5l	469.000000	392	0	770	714	0
Slc36a1	468.750000	1326	196	353	0	0
Gm13212	468.500000	490	0	1013	371	0
Zfp518a	468.250000	880	178	523	292	0
Uba5	468.250000	461	0	820	592	0
Supt4a	468.250000	937	450	328	158	0
Rtca	468.250000	1018	0	683	172	0
Dbt	468.250000	1018	0	683	172	0
Acad11	468.250000	461	0	820	592	0
Smco3	467.500000	530	0	783	557	0
Pctp	467.500000	644	0	866	360	0
Sptbn4	467.250000	548	0	716	605	0
Mrps26	467.250000	1327	227	315	0	0
Blvrb	467.250000	548	0	716	605	0
Ing2	466.250000	376	0	909	580	0
Tmem53	466.000000	562	0	933	369	0
Mcl1	466.000000	1373	242	249	0	0
Armh1	466.000000	562	0	933	369	0
Samd14	465.750000	639	0	727	497	0
Rpia	465.750000	594	0	861	408	0
Ppp6r3	465.750000	543	0	876	444	0
Arrdc1	465.750000	909	0	785	169	0
Sik3	465.500000	576	0	796	490	0
Nhlrc2	465.250000	615	0	828	418	0
Lyz1	465.250000	564	0	785	512	0
Gm29733	465.250000	587	0	799	475	0
Dclre1a	465.250000	615	0	828	418	0
Ctdp1	465.250000	1177	179	355	150	0
4930519G04Rik	465.250000	635	0	922	304	0
Hif1an	465.000000	571	134	665	490	0
Mul1	464.500000	777	156	639	286	0
Timeless	464.000000	330	0	446	1080	0
Sem1	464.000000	547	0	765	544	0
Timm23	463.750000	1333	180	342	0	0
Parg	463.750000	1333	180	342	0	0
Ublcp1	463.250000	1012	0	615	226	0
Itgav	463.000000	654	0	676	522	0
Eif4g3	463.000000	567	0	845	440	0
Eif4ebp1	463.000000	429	0	914	509	0
1700042G07Rik	463.000000	483	0	779	590	0
Smpd3	462.750000	353	0	770	728	0
Trim34a	462.500000	421	0	741	688	0
Kif13a	462.500000	453	0	940	457	0
Sppl2a	462.250000	752	0	587	510	0
Zswim1	462.000000	508	0	896	444	0
Tex261	462.000000	578	0	809	461	0
Sec23b	462.000000	568	0	859	421	0
Rbbp9	462.000000	568	0	859	421	0
Lnpep	462.000000	563	0	791	494	0
Ccnb2	461.500000	528	0	1004	314	0
Nfam1	461.250000	605	0	813	427	0
Zc3h7a	461.000000	1003	0	350	491	0
Tesmin	461.000000	560	0	1062	222	0
Plekhg3	460.500000	499	0	856	487	0
AW549877	460.500000	587	225	712	318	0
Zbp1	460.000000	207	0	240	1393	0
Zfp383	459.750000	318	0	910	611	0
Zfp27	459.750000	318	0	910	611	0
Rhot2	459.750000	860	0	642	337	0
Cdc25c	459.750000	377	0	827	635	0
C2	459.750000	619	0	715	505	0
Myl12a	459.500000	1009	185	236	408	0
Cyth4	459.500000	589	0	738	511	0
Ovca2	459.250000	956	0	689	192	0
Glmp	459.250000	500	0	806	531	0
Dnajb1	459.250000	1370	168	299	0	0
Slc22a5	459.000000	534	0	832	470	0
Hyou1	459.000000	643	0	882	311	0
Sp3	458.750000	1107	265	463	0	0
Bnip2	458.250000	602	0	786	445	0
Psen1	457.750000	769	168	483	411	0
Lyz2	457.750000	635	0	818	378	0
Dhx15	457.750000	487	0	833	511	0
Crebl2	457.750000	553	0	820	458	0
Sh3glb1	456.500000	528	0	886	412	0
Nsun4	456.250000	401	0	925	499	0
Gnai3	456.250000	560	0	800	465	0
Ddx42	456.250000	459	0	911	455	0
Ccdc47	456.250000	459	0	911	455	0
Slc33a1	456.000000	431	0	893	500	0
Prkn	456.000000	713	0	710	401	0
Pacrg	456.000000	713	0	710	401	0
Edrf1	456.000000	1001	192	631	0	0
Slc48a1	455.750000	687	0	789	347	0
Parp2	455.750000	641	0	807	375	0
Acad9	455.750000	627	0	733	463	0
Ppp2r5b	455.500000	402	0	949	471	0
Bola1	455.500000	470	0	800	552	0
Kbtbd6	454.750000	472	0	673	674	0
Bud13	454.750000	394	0	972	453	0
Slc1a5	454.500000	360	0	548	910	0
Ubp1	454.250000	581	0	758	478	0
Tnip1	454.250000	547	0	690	580	0
Fam53b	454.250000	524	0	816	477	0
Fiz1	454.000000	457	102	794	463	0
Trim26	453.750000	521	0	818	476	0
Prkcd	453.750000	844	210	568	193	0
Ttc14	453.500000	1526	288	0	0	0
Slc25a44	453.500000	472	0	904	438	0
Ndufc1	453.500000	718	0	836	260	0
Naa15	453.500000	718	0	836	260	0
Fbxl14	453.500000	402	0	655	757	0
Xpo7	453.250000	551	0	794	468	0
Armc1	453.000000	496	0	797	519	0
Iqgap1	452.750000	687	98	746	280	0
Tns3	452.500000	664	0	890	256	0
Olfr99	452.500000	448	0	762	600	0
Wfdc18	452.250000	423	0	880	506	0
Wfdc17	452.250000	423	0	880	506	0
Ptms	452.250000	513	0	792	504	0
Rnf166	452.000000	532	0	1060	216	0
Ctu2	452.000000	532	0	1060	216	0
Spata2	451.750000	913	227	473	194	0
Rnf114	451.750000	913	227	473	194	0
Acp2	451.750000	380	0	730	697	0
Kmt5a	451.500000	646	104	694	362	0
Nfia	451.250000	493	0	949	363	0
Bclaf1	451.250000	606	158	718	323	0
Ptpn12	451.000000	426	0	797	581	0
Plac8	451.000000	541	0	725	538	0
Eif3h	451.000000	670	0	690	444	0
Heatr6	450.750000	802	0	674	327	0
Gm8439	450.750000	342	0	766	695	0
Dazap2	450.750000	1404	254	145	0	0
Zfp36	450.500000	968	207	433	194	0
Tank	450.500000	777	147	573	305	0
Susd3	450.500000	521	0	658	623	0
Ms4a7	450.250000	414	0	813	574	0
Zscan10	450.000000	460	0	986	354	0
Zfp13	450.000000	460	0	986	354	0
Usf2	450.000000	580	0	845	375	0
Tmem125	450.000000	442	538	359	461	0
Mast3	450.000000	769	0	874	157	0
Mamstr	450.000000	510	0	797	493	0
Tomm22	449.750000	836	203	529	231	0
Lst1	449.750000	400	0	743	656	0
Tm2d1	449.500000	1302	195	301	0	0
Zfp142	449.250000	471	161	715	450	0
Bcs1l	449.250000	471	161	715	450	0
Gch1	449.000000	448	0	598	750	0
Ogfod2	448.750000	910	260	428	197	0
H3c15	448.750000	727	0	570	498	0
H3c14	448.750000	727	0	570	498	0
H2ac19	448.750000	727	0	570	498	0
H2ac18	448.750000	727	0	570	498	0
Cyld	448.750000	470	0	616	709	0
Arl6ip4	448.750000	910	260	428	197	0
Cct5	448.500000	490	0	693	611	0
Atpsckmt	448.500000	490	0	693	611	0
Zfp445	448.250000	789	0	516	488	0
Tfe3	448.250000	543	0	787	463	0
Ppp6r1	448.000000	771	0	684	337	0
Ttc24	447.750000	531	0	860	400	0
Iqgap3	447.750000	531	0	860	400	0
Dcaf11	447.750000	522	0	723	546	0
Stn1	447.500000	869	215	706	0	0
C2cd2l	447.500000	614	0	872	304	0
Ctbp2	447.250000	711	0	962	116	0
Zfp974	447.000000	461	0	791	536	0
Yipf2	447.000000	492	0	802	494	0
Timm29	447.000000	492	0	802	494	0
Mybbp1a	447.000000	549	0	854	385	0
Fgd3	446.500000	624	0	652	510	0
Aunip	446.500000	668	0	657	461	0
Sh3gl1	446.250000	902	216	426	241	0
Chaf1a	446.250000	902	216	426	241	0
Arl6	446.250000	988	0	797	0	0
Apc	446.250000	532	0	714	539	0
Vav3	446.000000	609	0	821	354	0
Gstm1	446.000000	553	0	763	468	0
Trappc6b	445.750000	1147	125	275	236	0
Tmem115	445.750000	1191	0	287	305	0
Sdcbp	445.500000	526	110	872	274	0
Tex14	445.250000	531	0	781	469	0
Zgpat	445.000000	1312	270	198	0	0
Arfrp1	445.000000	1312	270	198	0	0
Nppb	444.750000	427	0	622	730	0
Tex10	444.500000	1307	231	240	0	0
Fos	444.250000	435	0	909	433	0
Tcf19	444.000000	818	159	589	210	0
Nfkbid	444.000000	367	0	736	673	0
Myo1c	444.000000	1099	0	496	181	0
Hcst	444.000000	367	0	736	673	0
Cchcr1	444.000000	818	159	589	210	0
Rp2	443.750000	614	0	721	440	0
Klhdc8b	443.750000	620	132	600	423	0
Ccdc71	443.750000	620	132	600	423	0
Ttc26	443.500000	187	0	968	619	0
Rpe	443.500000	1156	336	282	0	0
Prss46	443.250000	609	0	704	460	0
Immt	443.250000	774	176	477	346	0
Dnajc18	443.000000	575	0	757	440	0
Cdc6	442.500000	594	0	657	519	0
Ctr9	442.250000	899	184	686	0	0
1700066B19Rik	442.250000	701	0	580	488	0
Pfn1	442.000000	534	0	665	569	0
Eno3	442.000000	534	0	665	569	0
Dhx30	442.000000	1506	262	0	0	0
Zfp119a	441.500000	798	183	561	224	0
Saxo2	441.500000	689	0	949	128	0
Fes	441.500000	596	0	837	333	0
Efl1	441.500000	689	0	949	128	0
Tesk1	441.250000	567	0	924	274	0
Trim30c	441.000000	295	0	472	997	0
Rab35	440.500000	603	0	904	255	0
Czib	440.500000	610	0	815	337	0
Rab32	440.250000	971	0	790	0	0
Ppbp	439.750000	590	0	937	232	0
Pf4	439.750000	590	0	937	232	0
Stk40	439.500000	584	0	789	385	0
Rpl37a	439.500000	471	193	619	475	0
Prr12	439.500000	521	0	805	432	0
Atf7	439.250000	542	0	790	425	0
Grpel1	439.000000	502	0	869	385	0
Zbtb40	438.750000	619	0	745	391	0
Ntn5	438.750000	638	0	714	403	0
Ykt6	438.500000	1028	193	392	141	0
Vps45	438.500000	432	0	779	543	0
Insig2	438.500000	1166	184	404	0	0
Haus1	438.500000	697	0	634	423	0
Atp5a1	438.500000	697	0	634	423	0
Pdcl	438.250000	438	0	792	523	0
Rpgrip1	438.000000	549	0	763	440	0
Mbnl1	438.000000	462	0	778	512	0
Rbis	437.750000	692	154	677	228	0
Itgb2	437.500000	462	0	768	520	0
Ccm2	437.500000	804	0	558	388	0
Opn3	437.250000	697	0	847	205	0
Chml	437.250000	697	0	847	205	0
Ikzf1	437.000000	502	0	903	343	0
Ipo7	436.750000	894	0	527	326	0
Dcun1d5	436.500000	527	0	839	380	0
Zscan29	436.250000	1241	103	401	0	0
Trim5	436.250000	488	0	664	593	0
Slc39a1	436.250000	338	0	711	696	0
Creb3l4	436.250000	338	0	711	696	0
Neu1	436.000000	485	0	517	742	0
Cyp4v3	436.000000	546	0	855	343	0
Fam76b	435.750000	638	0	682	423	0
Cep57	435.750000	638	0	682	423	0
Ubap2l	435.500000	950	0	557	235	0
Gstt3	435.500000	547	0	980	215	0
4933434E20Rik	435.500000	950	0	557	235	0
Dpp9	435.250000	655	0	578	508	0
Zfp101	435.000000	448	0	823	469	0
Rfc5	434.750000	1494	245	0	0	0
Hk1	434.750000	546	0	753	440	0
Capn1	434.750000	576	0	826	337	0
Papss1	434.500000	505	0	881	352	0
Efhb	434.500000	532	0	691	515	0
Rpl29	434.250000	409	0	772	556	0
Zfp61	433.750000	480	0	887	368	0
Tec	433.500000	589	0	612	533	0
Asmt	433.500000	444	389	453	448	0
Ptpre	433.250000	577	0	827	329	0
Itpkb	433.250000	362	0	821	550	0
Cd300ld	433.250000	536	0	821	376	0
Gmcl1	433.000000	965	234	303	230	0
Bloc1s6	432.750000	349	0	884	498	0
Ebag9	432.500000	710	0	718	302	0
Rsbn1	432.250000	812	0	474	443	0
Pdcd2	432.250000	700	0	644	385	0
H3f3b	432.250000	333	0	787	609	0
Urod	432.000000	559	0	826	343	0
Stam2	432.000000	751	0	607	370	0
Hectd3	432.000000	559	0	826	343	0
Por	431.750000	516	0	868	343	0
Btnl2	431.750000	611	0	746	370	0
Tasor2	431.500000	512	140	733	341	0
Smc6	431.500000	931	0	525	270	0
Gen1	431.500000	931	0	525	270	0
Tmem9b	431.250000	1321	192	212	0	0
Tgfbr3l	431.250000	583	0	571	571	0
Snapc2	431.250000	583	0	571	571	0
Vcp	431.000000	571	0	774	379	0
Rwdd1	431.000000	825	0	632	267	0
Ccdc167	431.000000	454	0	780	490	0
Atp5k	430.750000	525	0	803	395	0
Vkorc1	430.500000	588	0	718	416	0
Prss53	430.500000	588	0	718	416	0
Nolc1	430.250000	575	163	539	444	0
Chd2	430.250000	1137	189	395	0	0
AB124611	430.250000	449	0	834	438	0
Senp1	430.000000	807	132	551	230	0
Pfkm	430.000000	807	132	551	230	0
Pdap1	430.000000	349	0	783	588	0
Bud31	430.000000	349	0	783	588	0
Tbc1d5	429.750000	641	0	558	520	0
Zfp972	429.500000	483	0	660	575	0
Ska3	429.500000	1465	253	0	0	0
Mrpl57	429.500000	1465	253	0	0	0
Crk	429.500000	341	0	705	672	0
Ndc80	428.750000	1135	339	241	0	0
Ephx1	428.750000	559	0	968	188	0
Pon2	428.250000	486	0	638	589	0
Kctd18	428.250000	1533	180	0	0	0
Atf4	428.250000	460	0	851	402	0
Nufip1	428.000000	784	0	665	263	0
Gpalpp1	428.000000	784	0	665	263	0
Spryd4	427.750000	445	0	605	661	0
Rap1b	427.750000	500	0	674	537	0
Zranb3	427.000000	308	0	797	603	0
R3hdm1	427.000000	308	0	797	603	0
Raly	426.750000	1041	0	666	0	0
Zfp873	426.500000	656	0	707	343	0
Dus3l	426.500000	715	130	585	276	0
Arf4	426.500000	939	0	496	271	0
Vps26c	425.750000	1404	299	0	0	0
Rchy1	425.500000	887	0	815	0	0
Tm9sf1	425.250000	1335	109	257	0	0
Msh5	425.250000	518	0	673	510	0
Clic1	425.250000	518	0	673	510	0
Serinc5	425.000000	742	0	680	278	0
Mfsd10	425.000000	463	0	816	421	0
Ccdc63	425.000000	411	0	815	474	0
Zfp60	424.500000	333	0	828	537	0
Manbal	424.500000	779	0	684	235	0
Herpud2	424.500000	653	0	796	249	0
Dpp8	424.500000	867	0	624	207	0
Prkacb	424.250000	482	0	950	265	0
Mapkap1	424.000000	1055	303	338	0	0
Clec4n	423.500000	338	0	898	458	0
Map3k19	423.250000	481	0	947	265	0
Xndc1	422.750000	270	0	815	606	0
Tom1l2	422.750000	375	0	774	542	0
Rnf121	422.750000	270	0	815	606	0
Drc3	422.750000	375	0	774	542	0
Slc7a5	422.500000	486	0	718	486	0
Pdcd11	422.500000	1008	152	419	111	0
Atp5md	422.500000	1008	152	419	111	0
Zfp951	422.250000	323	0	772	594	0
Tmcc3	422.250000	418	0	767	504	0
Tacc1	422.250000	420	0	675	594	0
Rps16	422.250000	862	0	653	174	0
Il10ra	422.250000	728	0	961	0	0
Smap2	421.750000	702	0	686	299	0
Klri1	421.500000	504	0	764	418	0
Gtsf2	421.500000	514	0	1172	0	0
Srp54a	421.250000	506	0	765	414	0
Cryl1	421.000000	433	0	816	435	0
Rab21	420.750000	492	0	608	583	0
Timm8b	420.250000	640	0	779	262	0
Sdhd	420.250000	640	0	779	262	0
Nfe2l1	420.250000	492	0	762	427	0
Eif4a3	420.250000	788	0	627	266	0
Eef1akmt1	420.250000	424	0	845	412	0
Zkscan4	420.000000	689	0	775	216	0
Mppe1	420.000000	386	0	887	407	0
Il11ra1	420.000000	429	0	731	520	0
Galt	420.000000	429	0	731	520	0
Got1	418.750000	547	0	715	413	0
Gapdh	418.750000	538	0	698	439	0
Exoc2	418.750000	905	0	434	336	0
Zfp141	418.500000	457	0	756	461	0
Tmx3	418.500000	510	186	748	230	0
Slc16a14	418.500000	383	0	835	456	0
Ccdc180	418.500000	467	0	904	303	0
Psmb2	418.250000	600	0	656	417	0
Pnkp	417.750000	584	161	586	340	0
Ogfrl1	417.500000	371	0	639	660	0
Tmem60	417.250000	749	0	730	190	0
Phtf2	417.250000	749	0	730	190	0
Cnot3	417.250000	482	0	733	454	0
Depdc1b	417.000000	527	0	779	362	0
Ccdc106	417.000000	345	0	873	450	0
Blnk	417.000000	524	0	748	396	0
Tra2b	416.750000	342	0	820	505	0
Tmub1	416.750000	1310	175	182	0	0
Fastk	416.750000	1310	175	182	0	0
Nsmce1	416.500000	888	0	631	147	0
Cct2	416.500000	1188	298	180	0	0
Arf3	416.500000	539	0	727	400	0
Eif3a	416.000000	678	0	678	308	0
Gpr65	415.750000	617	0	662	384	0
Golga1	415.500000	1381	281	0	0	0
Thoc1	415.250000	460	0	846	355	0
Pilra	415.250000	374	0	830	457	0
Ndufb3	415.250000	258	0	695	708	0
Fam126b	415.250000	258	0	695	708	0
Clec2e	415.000000	542	0	722	396	0
Exosc6	414.750000	1264	0	395	0	0
Vamp1	414.500000	487	0	738	433	0
Usp25	414.500000	261	0	561	836	0
Uspl1	414.250000	509	0	684	464	0
Sumo3	414.250000	1205	223	229	0	0
Ppp1r13l	414.250000	517	0	807	333	0
Mlx	414.250000	598	0	632	427	0
Coasy	414.250000	598	0	632	427	0
Cd3eap	414.250000	517	0	807	333	0
